,text,hashtags_count,users_tagged,numeric,avg_word_len,word_count
1014,people continue to fight the epidemic the vaccine is not far away httpschinapresscommyp2323590 ive seen it send you the ne,4,0,0,5.15,20
1015,the tourism sector is among the most affected by covid19 so we provide examples of your scenario in this industry that can apply for isinar dont forget the application starts this december 21st well make sure your appli,2,0,0,4.7894736842105265,38
1016,it is very challenging to strike a right balance between lives and livelihoods together we need to prepare for the worst and forecast the daily cases the next couple of weeks lets hope for the best and,0,0,0,4.45945945945946,37
1017,"this is not practical and is beyond the health services capability to implement

httpsbitly2wioqs0

thevibes fromeveryside covid19 sabah kedah sivaganggagovt defends initial noquarantine policy for returnees from sabah
it would have necessitated same ruling for all states which was not feasible says datuk",6,0,0,6.093023255813954,40
1018,police deny management genting highlands hide positive covid19polis employees nafi management genting highlands hide positive workers covid19  the malaysian insight pahang police said about 1500 workers were negative covid19 but were stationed at the hotel for a 14day qua,0,0,0,5.9743589743589745,40
1019,"15 dec  mercymalaysia sabah chapter delivered 5000 units of vtm to pejabat kesihatan kawasan lahad datu on thursday 10

check out our fb
httpsfacebookcommercymalaysia

mercymalaysiavolunteers m",5,0,2,6.346153846153846,24
1020,camilla cardoso we are inside a greater metabolism as we move inside are we able to relate in a wider sense how do we learn from the community collapse that covid19 created how do we stay together and gr,2,0,0,4.230769230769231,39
1021,covid 19 pandemic is dangerous but the pandemic of ignorance is much more dangerous quote tweet batrisyaanisah  dec 14 i even thought if the hadith is actually fatimah the son of the prophet pbuh who stole the prophet muhd saw ckp forgiveness fatimah die from the hand cut punishment and then which fatimah he would forgive from wrong stealing so there are privileges to put children of,0,1,2,4.7611940298507465,68
1022,mrna is a really cool technology i hope with the success of fighting covid19 with this vaccine they can help,0,0,0,4.45,20
1023,deny management genting highlands hideous positive covid19polis employee nafi management genting highlands hideous positive covid19 worker the claim that genting highlands is placed in a lockdown situation is also untrue and the public can still visit there but it is necessary to comply with the sop said kp p,0,0,0,5.346938775510204,49
1024,governments proposal in increasing the purchase of the covid19 vaccine to cater for immunization needs to 70 percent of the people is seen as the best way to curb the spread of the pandemic in the country full ne,0,0,1,4.461538461538462,39
1025,vaccine is expected to arrive in singapore this month onenews covid19 vaksinvaksin pfizerbiontech is expected to arrive in singapore this month  onenews singapores prime minister lee hsien loong told the first batch of pfizerbiontech covid19 vaccines expected to arrive in the republic later this month lee also,3,0,0,5.617021276595745,48
1026,governments proposal adds to the supply of covid19 vaccine to cater for immunization needs of up to 70 percent of the people bringing the rays of hope thus increasing peoples confidence to return to carry out life routines as before full ne,0,0,1,4.738095238095238,42
1027,dont be too passionate about returning to village  kp kelantan onenews covid19 kitateguhkitamenangusah too passionate back to the village  kp kelantan  onenews kelantan police advised the people of the state who were in the red zone and the remaining states were charged with the mco so as not to be too passionate about returning to meet family me,3,0,0,4.9655172413793105,61
1028,"covid19 number of flight passengers down to 266 million this year  mot 
motmalaysiacovid19 number of flight passengers down to 266 million this year  mot
parliament ai",0,1,0,5.346153846153846,27
1029,the lintasan kota holdings sdn bhd prolintas project has carried out disinfection and cleaning works at the kajang silk highway operations office silk and all 16 of its toll plazas following one of the staf,0,0,1,4.914285714285715,35
1030,"russias covid19 vaccine 914 effective developers confirm 

the sputnik v vaccine which is 100 effective at preventing severe covid19 cases can be stored at a temperature of between two and eight degrees celsiusrussias covid19 vaccine 914 effective developers confirm  codeblue
the sputnik v vaccine which is 100 effective at preventing severe covid19 cases can be stored at a temperature of between two and eight",0,0,0,5.40625,64
1031,"covid  christmas does it mix covid19 christmassilent night how coronavirus is killing christmas
the best gift you could",2,0,0,5.611111111111111,18
1032,"russias covid19 vaccine 914 effective developers confirmrussias covid19 vaccine 914 effective developers confirm  codeblue
the sputnik v vaccine which is 100 effective at preventing severe covid19 cases can be stored at a temperature of between two and eight",0,0,0,5.7894736842105265,38
1033,"covid19 and your health httpscdcgovcoronavirus2019ncovifyouaresickquarantinehtml via 
cdcgovcovid19 and your health
get information about symptoms testing what to do if",0,1,0,7.842105263157895,18
1034,heartache oh read this sisters experience but thank god she recovered  give birth this kind of also there is another who said covid19 is a kind of common fever only quote tweet kween regina  hazwanihanimkay  dec 15 my baby is asleep hafiq just sleep i just had a bottle of caramel latte since i cant sleep i think i just wanna put and share it here my worst nightmare i was 37 weeks pregnant and tested positive for cov,0,1,1,4.2784810126582276,82
1035,the malaysian aviation commission mavcom expects the number of passenger aviation service seats to be reduced between 728 per cent and 756 per cent this year following the impact of covid19  depu,0,0,0,5.09375,33
1036,the duration of surveillance and observation orders for travellers returning from overseas as well as close contact management in malaysia is reduced from 1,2,0,2,5.541666666666667,24
1037,harryparintang akhirkisahcinta insictechml harryparintang httpsyoutubezwpflkzcxb4 spotify joox deezer kkbox shazam tiktok wesing youtube youtubemusic applemusic itunes lagu minang indonesia song hits trendi,23,2,0,8.409090909090908,22
1038,minister wept excitedly  the global pandemic httpschinapresscommyp2323216 send you the news ht,5,0,0,6.833333333333333,13
1039,rebreathing breathing cinema onenews pawagam wayang covid19pawagam breathing again  onenews after more than a month of temporary cease operations the cinema operators agreed to reopen the entertainment premises from december 16th in compliance with strict sops the resu,4,0,0,6.078947368421052,39
1040,covid19 in the us is now s,0,0,0,2.857142857142857,7
1041,reuters reports that a plan drafted by the french government may see the eu donating 5 of the covid19 vaccines it secures to poorer nations this would see up to 65 million doses sent to poor nations provid,0,0,2,4.421052631578948,38
1042,i am sorry this christmas it scares you httpschinapresscommyp2323184 ive seen it send you the ne,4,0,0,5.0625,16
1043,replying to farrook22sya same thoughts supposedly when the total number of mp supported tsmy pd bln feb tu was quite borderline dissolved parliamentat that time covid19 was no cluster wwhatever is destined for the f,0,1,0,5.171428571428572,35
1044,"quarantine only 10 days at quarantine centre in sarawak

photo bernama 

httpsfacebookcomonenewsonlineofficialphotosa29243944088752232283321182688cft0azuqgozrfdxcjp88m7y7wv7gmsmhd32ld92jqcetwcm91cd0jatl8qlt6m2r30bzlo8hofr5cktyssthwkjmme6dnxtgn7lvlciz9lfrdxtchzizbl1prawzoeetrt5pjdxxzonocu6utncptbphuykszz5fpa76jb4pa6c8ngtn",4,0,1,25.666666666666668,11
1045,"opposition says new budget does not meet the objective to fight covid19malaysiaâs opposition expected to reject federal budget in final vote today  coconuts kl
pakatan harapan said they believe that budget 2021 leaves much to be desired especially in areas involving educ",0,0,1,5.4523809523809526,42
1046,"major shipments of 
iaeaorg
 arriving in malaysia this delivery contains   essential equipment for accessing ts covid19 tests 
 the weapon threat reduction program is pro",1,2,0,5.875,27
1047,"washing hands thoroughly with water and soap is something everyone can do to help prevent the spread of covid19 

redcross and redcrescent volunteers are visiting communities to make sure as many people as possible",3,0,0,5.264705882352941,34
1048,the area within the 1 km environment of our area is only an active case of covid19 reported this is based on hotspots near mysejahtera apps so always take care of yourself and your family may we and,0,0,1,4.2368421052631575,38
1049,"the article quotes one western expert as saying that foreign covid19 like pfizer will outsell chinese homegrown ones in china 10 to 1 the pandemic has crashed many obsessions with the west in china letâs seechinas vaccine gambit
with its global campaign to test and promote covid19 vaccines china aims to win friends and cut deals  sciences covid19 reporting is supported by the pulitzer center and",1,0,1,5.03030303030303,66
1050,"two new clusters detected at work in selangor kuala lumpur

onenews covid19 kkm kerjadua new cluster detected for workplace engagement in selangor kuala lumpur  onenews
the solar ria cluster and senu setia cluster were identified yesterday involving the workplace the solar cluster involves the districts of sepang kuala selangor gombak petaling and",4,0,0,5.6923076923076925,51
1051,vaccination is an easy safe and effective method of protecting communities from dangerous diseases before infecting them here are five vaccine facts you need to know source source kkmputr,3,1,0,5.482758620689655,29
1052,hartalega confirmed 35 employees tested covid19 positive from their initiated precaution,0,0,1,7.090909090909091,11
1053,"company update

ha",0,0,0,5.0,2
1054,"assalamualaikum  good morning
15th december 2020  29 rabiul end 1442h

report published
company update  hart",0,0,2,6.0,15
1055,"the covid19 vaccine began to be distributed to states in the united states

the process of transmission of vaccines developed by pfizerbiontech is made neatly and systematically to ensure its quality is not affected

httpsfacebookcomonenewsonlineofficialvideos836070810516100â",4,0,0,6.857142857142857,33
1056,even with vaccines on the way treatments are needed to prevent covid19 from getting worseâand to be ready for covid2,0,0,0,4.85,20
1057,"the rmaf also carries ppe set equipment from moh to cater for the needs of sabah state health centres
airforcenextgen
 kkmputrajaya
 markasatm
tudm sabah kkm ppe covid19 rtk airtimestudm flying 110250 covid19 screening kits to sabah
subang dec 15  dec â the royal malaysian air force rmaf fl flies medical equipment ârapid test kit rtk antigenâ covid19 of 110250 from the social welfare organisation perkâ
airtimesmy

the tudm also carries ppe set equipment from moh to cater for the needs of sabah state health centres
airforcenextgen
 kkmputrajaya
 markasatm
tudm sabah kkm ppe covid19 rtk airtimestudm flying 110250 covid19 screening kits to sabah
subang dec 15  dec â the royal malaysian air force rmaf fl flies medical equipment ârapid test kit rtk antigenâ covid19 of 110250 from the social",14,6,2,5.171875,122
1058,the government proposes to increase the purchase of covid19 vaccine to meet the immunization needs of up to 70 of the people compared to the original quantity of 30 covi,3,0,0,4.666666666666667,30
1059,"minus budget2021 if theres a reject muhyiddin amp gang make shafie apdal move hold pru15 how budget doesnt pass covid19 case rampages 
dghisham
 amp gang gets dizzy people want to remove the epf",0,1,0,4.848484848484849,33
1060,musaadah covid19  we care for andadr zulkifli mohamad albakri drzulalbakri musa,0,1,0,6.181818181818182,12
1061,replying to mkinibmmuhyiddinyassin tzafrulaziz kwspmalaysia najibrazak drasyrafwajdi drzahidhamidi chedetofficial anwaribrahim kwsp10k give contributors all in need dispose of jasa allocation add lg allocation to covid19 eliminate pol,2,8,0,7.703703703703703,27
1062,spread the awareness to avo,2,0,0,4.6,5
1063,globalbuzz brazil reported 433 deaths from the covid19 disease in the last 24 hours raising the de,2,0,2,4.823529411764706,17
1064,icymi buletinbernama covid19 two new clusters identified httpsfacebookc,2,0,0,8.0,8
1065,icymi buletinbernama covid19 new cases 1371 selangor remains the highest case record httpsfacebookc,2,0,0,6.6923076923076925,13
1066,"when typhoongoni hit the philippines in november cristina lost most of her belongings despite the devastation and covid19 pandemic she is determined to stay positive 

we will rise again no matter how tough and slow it will be to rebuild our homes and li",3,0,0,4.75,44
1067,0904hrs united we firmly control the contagion of covid19 we can afford to do it together smarttunnel smartshares 1stdualpur,4,0,0,5.578947368421052,19
1068,estivization of new norms in the community to prevent the spread of covid,3,0,0,4.6923076923076925,13
1069,icymi two new clusters covid19 detected involving workplaces  dghis,2,1,0,6.444444444444445,10
1070,"nepali worker top gloves first covid19 death says company
httpsthestarcommynewsnation20201215nepaliworkertopglovesfirstcovid19deathsayscompanyânepali worker top gloveâs first covid19 death says company
klang a 29yearold nepali is believed to be the first casualty among medical latex glove maker top glove corporation bhdâs workers who te",0,0,0,7.2682926829268295,39
1071,latest statistics covid19 14 december 2020 together we stem the spread of covid19 by following the advice and instructions mknjpm dan kkmputrajaya  take care of the alignment and reduce facetoface interactions successfully bancimalaysia2020 ecensus in httpse,3,2,2,6.166666666666667,37
1072,"bwf meets will go on although lund is down with covid19
httpsthestarcommysportbadminton20201215bwfmeetswillgoonalthoughlundisdownwithcovid19âbwf meets will go on although lund is down with covid19
petaling jaya the muchawaited badminton season will take off as planned although the badminton world federation bwf secretary general thomas lund has been tested posit",0,0,0,6.76595744680851,45
1073,globalbuzz the national center for disease control of libya reported 578 new covid19 cases bringing the total confirmed cases,2,0,1,5.631578947368421,19
1074,globalbuzz another 20263 people in britain have tested positive for covid19 bringing the total number of cases in the country to 1869666 the coronavirusrelated deaths in britain rose by 232 t,2,0,1,5.193548387096774,31
1075,"3

corruption is cancer

if left untreated it collapses the country

lockhimup 

trumpcorruption trump trumplieseverytimehespeaks trumpvirus covid19 coronavirus trumpownseverydeath trumpcult traitor treasonoustrump humanr",17,0,1,8.434782608695652,20
1076,"covidvaccine covid19quote tweet
faheem younus md
faheemyounus
 â dec 14
covid vaccine is grea",2,1,1,5.642857142857143,11
1077,looking forward to the outcome ive visited the kajang womens prison before a few years ago saw a few of them in mask wardens told me they were tb patients and had to be isolated cant imagine how they do it now with covid19 httpsnstcommyampopinionletters202012649456modernisingpri,0,0,0,5.222222222222222,45
1078,"if you dont reject lies your children may not have a home because america will cease to exist

no truth  no future

trump trumpisaracist trumpvirus covid19 traitor traitorssupporttraitortrump trumpisaliar trumpgenocide treason freedom",15,0,1,6.25,31
1079,latest status covid19 14 dis 2020 cured cases1204 total cured cases70597 cases new case positive1371 cases 1370 local 1 import total positive84846 cases death case4 total death cases419 cases cases treated in,1,0,3,5.53125,32
1080,friday sermon  give to parents invite happy living khatib ybhg datuk haji hasbullah l isa honorary assistant secretarygeneral of perkim datuk hj hasbullah video flt httpsyoutubewumpblj0ajs khutbah jumaat ibubapa covid19 perkim surauperkimkhutbah statement present to parents inviting happy living friday sermon  present to parents invites happy life khatib ybhg datuk haji hasbullah l isa assistant honorary s,6,0,0,6.157894736842105,59
1081,agenda to reach phase three of dec 28 the covid19 vaccine arrives at the end of httpsselangorkinimy202012singapuramasukifasatiga28disvaksincovid19tibahujungt,1,0,0,8.294117647058824,17
1082,14 dec  50 families in semabuk and duyong melaka received food packs from mercymalaysia last week visit our fb for more httpsfacebookcommercymalaysia mercymalaysiavolunteers m,5,0,2,6.291666666666667,25
1083,"58 covid19 clusters in sabah still active58 covid19 clusters in sabah still active  the malaysian insight
out of 283 new cases 64 are from screening of existing clusters say",0,0,3,4.9655172413793105,29
1084,"secretarygeneral dato sri 
ikramshahrul
 today received a contribution of n95 face masks from 
mercymalaysia
 for delivery to myanmar as part of 
s cov",0,2,0,5.391304347826087,23
1085,continue to practice new norms and selfcontrol in everyday life so that we can jointly disconnect the chain of contagion of co,1,0,0,4.7727272727272725,22
1086,selangor journal  two new covid19 clusters at work places detected httpsselangorjournalmy202012twonewcovid19clustersatworkplacesdete,0,0,0,11.0,12
1087,"58 covid19 clusters in sabah still active

htt",1,0,1,4.75,7
1088,"secretarygeneral dato sri 
ikramshahrul
 today received a contribution of n95 face masks from 
mercymalaysia
 for delivery to myanmar as part of 
s cov",0,2,0,5.391304347826087,23
1089,covid19 we take care of us remember your loved ones obey the sop set to take care of the safety of our communities a small step in the right direction lets obey and practice it beliaprihatin gpbbpb k,5,0,0,4.2631578947368425,38
1090,status covid19 malaysia 9 november 2020 httpsyoutubecomwatchvdwtyhvifawâ covid19 covid19malaysia coronavirus malaysia kitajagakita kitateguhkitamenang kitamestimenang stayhome staysafe malaysiaprihatin rakyatjagarakyatstatus covid19 malaysia 9 november 2020 covid19 9 november 2020 total new discharge1345 cumulative total29579 718total new cases972 total cumulative41181 total acti,11,0,7,8.820512820512821,39
1091,latest covid19 pandemic in terengganu 9 november 2020 source  fb terengganu state health department mbkt k,4,0,2,5.625,17
1092,the concept of cultivating new norms cultivation of new norms using capp approach by targeting individuals families and communities in preventing the spread of covid19 pembudayaannormabah,3,0,0,6.230769230769231,26
1093,"just in malaysias covid19 death toll is at 294 with 8 new deaths 

 1345 discharged total now is 29579
 972 new cases total now is 41181
 11308 active cases
 86",2,0,5,4.166666666666667,31
1094,covid19 current status in malaysia 9 nov 2020 source  fb ministry of health malaysia mbkt k,4,0,2,4.6875,17
1095,1804hrs the traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the recovery movement control order mco command together decided on the covid19 virus s,3,0,0,5.323529411764706,34
1096,distribution of herbal medicine mponmpon  vitamin c to the community httpsyoutubezjnux0761yu follow me  instagram  g anticovid19 twitter  ganticovid19 youtube  ga covid19 facebook  ga corona kitajagakita gerakankebaikan gacovid19 pakaimasker dirumahaja protokolkesehatanposlink ga covid jb 031 grogol village memmbagikan jamu mponmpon amp  poslink ga covid 19 jb 031 keluruhan grogol together with the management of rw 09 lmk rw 09 task force covid 19 rw 09 karang taruna rw 09,6,2,4,5.926470588235294,75
1097,9 nov prevention of covid19 pati prevention operations carried out in an integrated manner httpsberitartmgovmyindexphpjenayah23200cegahcovid19operasicegahpatidijalankansecarabersepaduâ the authentic at rtm news beritartm rtm covid19malaysia pkpp kitajagakita kitamestimenang komuni,9,0,1,9.444444444444445,27
1098,pkpb sop in the countries involved starts today 9 nov 2020 to 6 dis 2020 together we help the country to disconnect the covid19 infection chain perintahkawalanpergerakanbersyarat conditionalmovementcontrolorder kitajagakita kitamestimenang covid19quote tweet national security council of the prime ministers department its not going to be over nov 8 sop pkp,5,0,4,6.16,50
1099,pkpb a joint effort to handle the covid19 pandemic by the government k,2,0,0,4.461538461538462,13
1100,"cat dinnet distancing 
covid19 covid19 kitajagakita
 caturday ca",8,0,0,6.875,8
1101,open door pleasee i brought snacks for us kitajagakita kucing cat caturday malamminggu malaysia kual,9,0,1,5.733333333333333,15
1102,lets support frontliner they work daytime obstruction of co,3,0,0,5.666666666666667,9
1103,take know and care who is the contact of covid19 meeting which category are you in when there is a positive case at work amalkan sop suggested by kkm with discipline and continue using mysejahtera application kitamestimenang staysafe binasempurna,4,0,1,5.333333333333333,39
1104,may this partnership be beneficial for your masters let us unite together in combating the spread of this covid19 outbreak the important thing iskitajagaki,2,0,0,5.5,24
1105,videomakmurjohor covid19 case statistics in malaysia until 8 november 2020 kitajagak,3,1,2,6.7272727272727275,11
1106,status covid19 malaysia 8 november 2020 httpsyoutubecomwatchvasskhtddfrsâ covid19 covid19malaysia coronavirus malaysia kitajagakita kitateguhkitamenang kitamestimenang stayhome staysafe malaysiaprihatin rakyatjagarakyatstatus covid19 malaysia 8 november 2020 covid19 8 november 2020 total new discharge825 cumulative total28234 702 total new cases852 cumulative total40209 total acti,11,0,6,8.6,40
1107,2212hrs the flow of traffic is moving smoothly and controlled towards all directions along the highway rainy weather follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.454545454545454,33
1108,starting tomorrow pkpb 911 until 612 hapuscovid19 kitajagakita pakaimasker,6,0,0,7.333333333333333,9
1109,madu 3 covid19 covid covid19 cha,6,0,1,4.5,6
1110,covid19 latest statistics in sarawak rtmsarawak covid19 kitamestimenang kitajagakita source press statement jpbn no 2762020 sarawak disaster management committee 8 november 2020 httpsinsta,3,1,2,7.217391304347826,23
1111,the number of vehicles increased sharply which returned to apply fo,2,0,0,5.181818181818182,11
1112,8 nov  authorities carry out roadblocks sjr at bukit raja toll klang exit line implemented to stem the spread of covid19 the authentic at rtm news beritartm rtm covid19malaysia pkpp kitajagakita kitam,7,0,2,5.25,33
1113,close contact the remaining 272 cases are from other categories more information on httpscommandsabahgovmy source sabah state covid19 disaster management committee japensab,3,0,1,6.863636363636363,22
1114,today sabah recorded 512 cured patients 524 new positive cases 2 cases of deaths and no increase in new clusters source sabah state covid19 disaster management committee japensabah kitajagakita teguhkitamenangbersamaquote tweet sabah state information department japensabah its not going to be over nov 8 today sabah recorded 512 cured patients 524 new positive cases 2 cases of deaths and no increase in new clusters source sabah state,3,1,7,5.522388059701493,67
1115,d roadblock report sjr enforcement in sabah waters sanitation and general announcements info on wheels more information on httpscommandsabahgovmy source sabah state covid19 disaster management committee japensabah kitajagakita teguhkitamenangbersamaquote tweet sabah state information department japensabah its not going to be over nov 8 d roadblock report sjr enforcement in sabah waters sanitation and general announcements info on wheels more information on httpscommandsabahgovmy source sabah state covid19 disaster management committee japensabah kitajagakita t,6,1,1,6.875,72
1116,beritamakmurjohor johor state government will improve the methods and methods of delivering assistance to target groups affected by the covid19 pandemic more news on httpmakmurjohorcom kitajaga,4,0,0,6.461538461538462,26
1117,may we get together to curb covid19 and may malaysia recover quickly as it,2,0,0,4.357142857142857,14
1118,1403hrs the flow of traffic is moving smoothly and controlled in all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.114285714285714,35
1119,originally only seremban scrolls one state of pkpb at this time sit home and run the job of the title make âœfrontlinersâ more striving for 2 congratulations to all of us all protected throwback frontliners covid19 kitaja,4,0,0,5.0,37
1120,lets follow the steps of protecting yourself  the public from the covid19 outbreak lptdiha,4,0,0,5.428571428571429,15
1121,information delivery focus  covid19 chain breaking campaign implementation of conditional movement control order mco essence of budget 2021 peoples wellbeing iow komunikasikita perintahkawalanpergerakanbersyar,6,0,1,8.08695652173913,24
1122,pkpb is across the state in semanjung except perlis pahang amp kelantan from 9 november to 6 de,3,0,2,4.333333333333333,18
1123,0100hrsthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.515151515151516,33
1124,pperlis kkelantan ppahang bfree equally we pray that the other states are free from the contagion of covid19 aamiin im sor,3,0,0,4.857142857142857,21
1125,may you all survive the coronavirus pkp pkpb covid19 covid19malaysia coron,8,0,0,5.818181818181818,11
1126,cmco is nearer guys so lets stop the spread of covid19 stayhomesavelives stayhomestaysafe stopthespread kitajagaki,6,0,0,6.666666666666667,15
1127,greetings selfcare family care we take care of us yes allah forgive us all our sins allahmahabesar jauhkancorona kitajagakita dudukrumah covid19 coro,8,0,0,5.818181818181818,22
1128,thank you for all the love  support stranger afar we try our best to deliver good flavourful food lockdown again covid19 kitajagakita supportlocal galanggalcafe  galanggal cafe httpsinsta,6,1,0,5.888888888888889,29
1129,2302hthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.454545454545454,33
1130,status covid19 malaysia 7 november 2020 httpsyoutubecomwatchvuwerfxmqyoaâ covid19 covid19malaysia coronavirus malaysia kitajagakita kitateguhkitamenang kitamestimenang stayhome staysafe malaysiaprihatin rakyatjagarakyatstatus covid19 malaysia 7 november 2020 covid19 7 november 2020 total new discharge 1029 cumulative total 27409 696 total new cases 1168 cumulative total 39357 tota,11,0,11,7.930232558139535,43
1131,goal 1  peoples welfare strategy  fighting covid19 and public health stopcovid19 kitajagakita kdnputrajaya kkmputrajaya friendsofkdn d,2,7,1,7.3125,18
1132,information delivery focus  covid19 chain breaking campaign essence of budget 2021 peoples wellbeing iow komunikasikita janganlekadanalpa kitajagakita kitamestimenang normabaharu covid19 coronavi,10,0,1,8.285714285714286,22
1133,what pkpb means p  perlis k  kelantan p  pahang b  free obey the sop that is set do not for,2,0,0,3.4,24
1134,congratulations and thank you for the amazing talent showcased by myohunum and local rap artist on the collaborative production of this music video to promote the prevention of covid19 infections link video httpsyoutubecomwatchv3gdlpj5g1neâ kitajagakita teguhbersama unimasofficialdudukstretching this music video is a collaborative initiative for community awareness to prevent the spread of covid19 youth are important engi,3,0,0,6.607142857142857,56
1135,2005hthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.454545454545454,33
1136,jom rt dan follow platform malaysiafreert  this covid19 season of online shopping is better kitajagakita malaysiafreert gather all small business there window shopping here is best all goods  services are there hehehe s,1,2,0,5.606060606060606,35
1137,new cases of covid19 by state 7 november 2020 putrajaya perlis kelantan and pahang did not report new cases today all 1168 positive cases today are local cases covid19malaysia pkpp pkpd pkpb kkm stay,9,0,2,4.882352941176471,34
1138,covid19 current status in malaysia 7 nov 2020 source  fb ministry of health malaysia mbkt k,4,0,2,4.6875,17
1139,dof and district disaster management district distributed 300 sets of food supply to the sabah omadal island community amp seaweed breeders impressed by the covid19 pandemic mydof penerajuperikanan tamanlautkhazanahnegara mafi makanankitamasadepank,8,0,1,7.032258064516129,31
1140,covid19 latest statistics in sarawak rtmsarawak covid19 kitamestimenang kitajagakita source jpbn press statement no 2752020 sarawak disaster management committee 7 november 2020 httpsinstag,3,1,2,7.260869565217392,23
1141,taking care of selfhealth covid19 is fast spreading get treatment immediately if you have symptoms pkpp kitajagakita kitateguhkitamenang bersamacegahcovid19 httpsinstag,4,0,0,7.45,20
1142,perhaps this is the best path to curb the growing spread of the covid 19 outbreak hopefully all of us will make it insya allah eliminate covid 19 from the earth of,1,0,2,4.125,32
1143,the government announced that pkpb is implemented nationwide with the exception of kelantan pahang perlis from november 9 to december 6 stayathome staysafe covid19malaysia covid19 kitajagakita kitamestimenangthe following media includes potentially,6,0,2,7.032258064516129,31
1144,1708hthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.454545454545454,33
1145,conditional movement control order mco is implemented throughout the state in peninsular malaysia except perlis pahang and kelantan for 4 weeks beginning 9 nov6 december 2020 let us all together decide on the covid19 chain,3,0,2,5.371428571428571,35
1146,to avoid the spread of the covid 19 outbreak users are advised to register for sesb online customer service really simple press the following link for the sesb ocs list browse h,2,0,1,4.5625,32
1147,continue with dakap johor helped sabahans be severely affected throughout the covid 19 pandemic,3,0,1,5.857142857142857,14
1148,contributions through dakap johor can be made account name  papisma johor branch bank cimb account no  860 3577 572 ref dakap covid 19 keep contributing papismajohor2020 dakapjohor2020 cegahcovid19 kitajagakita,6,0,4,6.206896551724138,31
1149,me waiting for you guys to buy my product at httpeatforgoodnet we have 1111 flash sale on our website so stay tuned sapotlokal kitajagakita covid19 httpsinstagramcompchrpgbsjk16igshid1qu1czv1k2buqâhome  eat for good  snack with a purpose eat for good  snack with a purpose we support nutrition programs,3,0,0,5.818181818181818,47
1150,be reminded of the alert of covid19 however always wear a mask a,1,0,0,4.0,13
1151,take care and stay safe peeps we can fight this together kitajagakita covid19 staysafe stayhome pandalovecosmetic pandalovecake pandalovecrunch teamema  shah alam malaysia httpsinsta,8,1,0,6.913043478260869,24
1152,dont be the cause of the covid19 virus transmission to others janganlekadanalpa kitajagakita kitamestimenang normabaha,8,0,0,6.933333333333334,15
1153,1113 traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,1,5.333333333333333,33
1154,sad also listen to this song whatever it is may we reduce the spread of covid19 and hopefully the old children do not return to the village can we come back to see the father father kitajagakitamarsha amp velvet back with people tadau dedication l blowin,1,0,0,4.543478260869565,46
1155,dont be slow the system is still on ni before the end of 2020 god willing tomorrow i will announce the initiative kitajagakita  insyaallah during this tough period pandemic covid19,1,0,0,5.0,31
1156,status covid19 malaysia 6 november 2020 httpsyoutubecomwatchvskmnwclemgâ covid19 covid19malaysia coronavirus malaysia kitajagakita kitateguhkitamenang kitamestimenang stayhome staysafe malaysiaprihatin rakyatjagarakyatstatus covid19 malaysia 6 november 2020 covid19 6 november 2020 total new discharge726 cumulative total26380 691 total new cases1755 cumulative total38189 total a,11,0,6,8.525,40
1157,member of me posit,1,0,1,3.75,4
1158,2210hthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the conditional movement control order mco order together decided on the covid19 virus s,3,0,0,5.454545454545454,33
1159,general info latest status of covid19 amp new cases of covid19 by state in malaysia 6 november 2020 credit  ministry of health malaysia kitajagakita hapuscovid19 kitamestimenang dadahterkawal2025 katakantidakpadad,6,0,0,6.607142857142857,29
1160,ihsr presents to you the malaysia health sector response to covid19 pandemic ebook launched by our minister of health yb dato sri adham baba the ebook can be accessed here httplibrarynihgovmyedocflipbookmalaysianhealthsectorresponsetocovid19pandemicindexhtmlâ kitames,5,0,0,7.375,32
1161,2010hthe traffic flow is moving smoothly and controlled towards all directions along the highway the weather is good follow the recovery movement control order mco command together decided on the covid19 virus s,3,0,0,5.424242424242424,33
1162,today malaysia recorded a new covid19 case of 1755 and sabah only by 1199 may sabahans persevere and continue to combat the spread of the covid epidemic kitajagakita by datuk chong sin woon mca secretarygeneral httpsfacebookcomahchongsin,1,0,1,5.611111111111111,36
1163,dyeah we win alongside the followkitajagakita covid19 infection chain in our country this crisis pandemic is unprecedented and extraordin,0,0,0,6.2631578947368425,19
1164,"vaccination expenses such as for pneumococcal influenza and covid19 will be tax exempted

belanjawan2021 businessunleashed",5,0,0,7.133333333333334,14
1165,"oneoff payment of rm500 to be given to frontline workers handling the covid19 pandemic which is expected to benefit around 100000 people
belanjawan2021 businessunleashed",5,0,0,6.083333333333333,23
