UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
é©¬æ¥è¥¿äºšä¸­å›½æŠ¥,@mychinapress,2020-12-28T07:55:36.000Z,"â—¤å…¨çƒå¤§æµè¡Œâ—¢ æ„ŸæŸ“æ–°å† ç—…æ¯’çš„é•¿æœŸåŽé—ç—‡å’Œå¹¶å‘ç—‡ï¼Œæ‰æ˜¯æœ€ä»¤äººæ‹…å¿§çš„
https://chinapress.com.my/?p=2338711
é€æ–°é—»ç»™ä½  https://t.me/chinapressonlineâ€¦
#ä»Šæ—¥ä¸­å›½æŠ¥ #å…¨çƒå¤§æµè¡Œ #æ–°å† è‚ºç‚Ž #COVID_19 #å¤ç®¡ä»¤SOP",âœŒ,,,1
KK_10,@kk131066,2020-12-28T07:54:17.000Z,"2

Eliminate #DoubleStandard 

Restore #RuleOfLaw 

#RemoveTrumpNow 

Bring #Trump & #GOPTraitors to justice

Rescue America

Your country needs you more than ever

#TrumpIsACriminal #COVID19 #StimulusBill #nashvillebombing #TraitorTrump #Resist #Resistance #HumanRights #TruthGIF",,1,5,7
EasyA,@SirTress,2020-12-28T07:53:14.000Z,"Graduan Pasca Pandemik Covid-19 (GPPC-19) Signing Off 
 #MasterofScience",ðŸ¥³,1,,9
Jabatan Penerangan WPKL,@JaPenWPKL,2020-12-28T07:03:06.000Z,"Bersama-sama kita amalkan norma baharu bagi mendepani cabaran COVID-19 yang masih ada komuniti kita.

#JanganLekaDanAlpa
#KitaJagaKita
#KitaMestiMenang
#NormaBaharu
#COVID19
#coronavirus
#KLCeria
#CMSWPKL",,,10,12
The ASEAN Post,@theaseanpost,2020-12-28T07:02:33.000Z,"OPINION: Javier Solana, former Foreign Minister of Spain and President of 
@ESADE
 explains that none of the #challenges facing us are #insurmountable. #COVID19 #ClimateChange #Sustainability #CooperationPutting The 21st Century Back On Track
We must not allow the unease that has spread through many countries to darken the milestones we have achieved collectively.
theaseanpost.com",,,1,
MERCY Malaysia,@MERCYMalaysia,2020-12-28T07:00:07.000Z,"28 DEC - #MERCYMalaysia delivered 500 face masks and 200 bottles of hand sanitisers to IPK Johor Bahru last Thursday.

Visit our FB to find out more
https://facebook.com/MERCYMalaysia

#MERCYMalaysia #mercymalaysiavolunteers #mercyfightscovid19 #covid19 #kitajagakita",,,1,7
Saluran TV1,@tv1_rtm,2020-12-28T07:00:00.000Z,"VAKSIN TERBAIK bagi mengawal wabak COVID-19 ini adalah diri kita sendiri.

Jaga diri dan keluarga. Patuhi SOP dan amalkan norma baharu dalam kehidupan seharian.

Sumber: Majlis Keselamatan Negara",,,2,2
BFM News,@NewsBFM,2020-12-28T07:00:00.000Z,"AstraZeneca-Oxford Universityâ€™s Covid-19 vaccine has not reported hospitalisations or severe allergies during clinical trials. 

The company, which will be supplying vaccines to Malaysia early next year, told The Malaysian Insight, interim analysis shows it is safe and effective.",,1,8,35
Boo Su-Lyn,@boosulyn,2020-12-28T06:56:36.000Z,"Explain Covid-19 Home Quarantine Procedure, MP Tells MOH 

Bandar Kuching MP 
@Kelvinyii88
 says ideally, a positive Covid-19 caseâ€™s entire household should self-isolate together at home to reduce the risk of spreading the virus to the community.Explain Covid-19 Home Quarantine Procedure, MP Tells MOH | CodeBlue
Bandar Kuching MP Dr Kelvin Yii says ideally, a positive Covid-19 caseâ€™s entire household should self-isolate together at home to reduce the risk of spreading the virus to the community.
codeblue.galencentre.org",,,1,4
Lesley Lim,@lesleylimaili,2020-12-28T06:51:52.000Z,"With the coronavirus outbreak sweeping across the globe, sports have not been spared. Letâ€™s take a glance at the impact of COVID-19 on sports events and sports contracts.

#SportsLaw 
@mahwengkwai
 #SportsEvents #SportsContracts #Covid19The Impact of COVID-19 Sports Events and Sports Contracts
Key impacts of COVID-19 on sports events and sports contracts, the relevance force majeure and potential relief for parties in Malaysia.
mahwengkwai.com",,,,1
One Stop Music Bhd,@osmberhad,2020-12-16T13:30:17.000Z,"Strim #lagu dalam #playlist
Top #Meletop
 https://lnk.to/topmeletop
 #spotify
 #FOLLOW
https://open.spotify.com/user/so50122is3m2i01o754olpij8â€¦
 #SUBSCRIBE
https://youtube.com/channel/UCXlMb6pTml9kLegwQdRZzTgâ€¦

#topmeletop #youtube
#syoknya #song #hits #trending
#osmberhad #onestopmusic #osm
#covid19 #staysafe
 #malaysia",ðŸŽ¶ ðŸ“² ðŸŽµ ðŸ“º,,,3
BERNAMA,@bernamadotcom,2020-12-16T13:23:54.000Z,"Eight new #COVID-19 clusters detected - Health 
@DGHisham
 

https://bernama.com/en/general/news.php?id=1912994â€¦",,,3,6
Portal Suara TV,@SuaradotTV,2020-12-16T13:22:35.000Z,"""Beliau telah dilihat sentiasa memakai pelitup muka di set pengambaran dan sentiasa perhati akan sesiapa yg melanggar protokol kesihatan COVID-19.""

'Rakaman Audio #TomCruise Cruise Berang Dengan Kru Produksi Langgar SOP COVID-19 Tersebar' https://suara.tv/16/12/2020/rakaman-audio-tom-cruise-berang-dengan-kru-produksi-langgar-sop-covid-19-tersebar/â€¦ via 
@SuaradotTVRakaman Audio Tom Cruise Berang Dengan Kru Produksi Langgar SOP COVID-
Jika sebut sahaja mengenai pelakon terkenal antarabangsa Tom Cruise, siapa sahaja yang tidak kenal? Baru-baru ini kecoh di media sosial apabila klip audio Tom Cruise melontarkan kata-kata kesat kepada
suara.tv",,,1,1
Rentak Sejuta,@RentakSejuta,2020-12-16T13:20:31.000Z,"COVID-19 New Cluster By States Report (16/12/2020). 
https://1in1m.proboards.com/thread/21180/covid-status-update-cluster-reportâ€¦ #proboards #KKM #KEMENTERIANKESIHATANMALAYSIA #MKN #MajlisKeselamatanNegara #CMCO #StayHome
 #FightCOVID19 #RentakSejuta 
@KKMPutrajaya",,,,
Rentak Sejuta,@RentakSejuta,2020-12-16T13:17:37.000Z,"COVID-19 Status Update Report (16/12/2020). 
https://1in1m.proboards.com/thread/21180/covid-status-update-cluster-reportâ€¦ #proboards #KKM #KEMENTERIANKESIHATANMALAYSIA #MKN #MajlisKeselamatanNegara #CMCO #StayHome
 #FightCOVID19 #RentakSejuta 
@KKMPutrajaya",,,,
MS JAZZMINE KAUR,@GillJazzmine,2020-12-16T13:16:28.000Z,"COVID-19 MALAYSIA STATUS STILL REMAIN 4DIGIT CASES 16.12.2020 @ Kuala Lumpur, Malaysia https://instagram.com/p/CI3Cd6IBZF7/?igshid=148pupeajhfq0â€¦",,,,
The Star,@staronline,2020-12-16T13:11:58.000Z,"Covid-19: Johor Education Dept, Larkin market ordered closed one week
https://thestar.com.my/news/nation/2020/12/16/covid-19-johor-education-dept-larkin-market-ordered-closed-one-weekâ€¦Covid-19: Johor Education Dept, Larkin market ordered closed one week
JOHOR BARU: The Johor Education Department, Larkin public market and Medan Selera Larkin have been ordered to close for a week following the detection of Covid-19 cases.
thestar.com.my",,1,9,7
Jaiyen,@ketua_darjat,2020-12-16T13:10:30.000Z,"Rakyat Malaysia perlu bayar utk suntikan vaksin #COVID19?

Semoga menteri2 kerajaan PN ni mati dipanah petir. Dan menteri yg masih hidup pula terkena parkinson seumur hidup.Quote Tweet
BERNAMA TV
@BernamaTV
 Â· 11h
Kos perbelanjaan rawatan dan vaksin COVID-19 bagi ibu bapa boleh mendapat pelepasan cukai di bawah perbelanjaan membiayai rawatan perubatan, keperluan khas dan penjagaan ibu bapa, demikian Dewan Rakyat diberitahu hari ini.
Show this thread",,6,2,15
Ekonomi Rakyat,@EkonomiRakyatMY,2020-12-16T12:31:45.000Z,""" Dalam tempoh kurang setahun, pengasas syarikat sarung tangan ini berjaya menambah kekayaan RM13.7 bilion tatkala dunia sedang bergelut dengan pandemik Covid-19. ""

https://ekonomirakyat.com.my/pengasas-top-glove-bakal-terima-rm460-juta-dividen/â€¦",,,5,17
One Stop Music Bhd,@osmberhad,2020-12-16T12:30:18.000Z,"Jom layan #lagu dalam #playlist
#LaguTerbaru
 https://lnk.to/laguterbaru
 #spotify #joox #deezer #kkbox #youtube #youtubemusic
 #SUBSCRIBE
https://youtube.com/channel/UCXlMb6pTml9kLegwQdRZzTgâ€¦

#lagubaru
#syoknya #song #hits #trending
#osmberhad #onestopmusic #osm
#covid19 #staysafe
 #malaysia",ðŸŽ¶ ðŸ“² ðŸ“º,,,1
Media Selangor,@Media_Selangor,2020-12-16T12:29:23.000Z,"Sehingga 16 Disember 2020, sejumlah 541 individu telah disaring, di mana 56 kes telah dikesan positif COVID-19 dalam kluster ini.

Sumber: Kementerian Kesihatan Malaysia",,,,
Media Selangor,@Media_Selangor,2020-12-16T12:29:22.000Z,"#INFO KLUSTER PUNCAK GALAKSI (Baharu)

Kluster tempat kerja ini melibatkan daerah Kuala Selangor dan Klang di negeri Selangor.

Kes-kes bagi kluster ini telah dilaporkan positif COVID-19 bermula pada 14 Disember 2020 melalui saringan bersasar di sebuah gudang.",,1,1,
Êáƒ›Êáƒ›,@jafizahh,2020-12-16T12:28:09.000Z,"Sebaknya bila tahu ayah positive covid19, sebelum ni tgk org lain, kali ni family sendiri yg kena.. dulu kalau dia warded kiteorg gilir2 jaga ayah dekat hospital.. kalini nak hantar tak boleh, nak jaga tak boleh.. semoga yg baik2nya utk ayah ",ðŸ¦‹ ðŸ¥°,2,,1
Necephor Mghendi,@Necephor,2020-12-16T12:23:56.000Z,".
@IFRCAsiaPacific
 ups readiness for #TCYasa as count of #ClimateRelated disasters in 2020 continues to increase amidst #COVID19 
@ifrc
 @TRF_ClimateQuote Tweet
TRF Climate
@TRF_Climate
 Â· 9h
Asia-Pacific has faced a record number of #climate-related #disasters in 2020, affecting tens of millions of vulnerable people already hit hard by the #COVID19 pandemic, says Red Cross @IFRCAsiaPacific @ifrc @RCClimate @CAREGlobal #floods #storms https://tmsnrt.rs/34l0Qj0",,,,1
amn,@amnanadaa,2020-12-16T11:51:03.000Z,"Dapat pelepasan cukai untuk COVID-19 vaksin. So kena bayar ke percuma? Sis pening.Quote Tweet
Firdausi Fauzi
@Firdausi_Fauzi
 Â· 6h
So tax relief ni utk apa kalau vaksin free?  twitter.com/Khairykj/statuâ€¦",,,,2
BFM News,@NewsBFM,2020-12-16T11:50:00.000Z,"Rapid Rail assures that the services of the Kelana Jaya LRT line and other rail networks under its management are safe despite 2 staff members contracting Covid-19.

The company says trains undergo sanitisation and cleaning work every day during peak hours and after operations.",,1,5,5
Norman Goh,@imnormgoh,2020-12-16T11:48:51.000Z,"#Covid19 does not discriminate, it's a public health concern. 

I understand that it will incur costs to provide wider vaccination to non-citizens but in this case, we have to make sure everyone is vaccinated against the virus.",,,,6
BERNAMA,@bernamadotcom,2020-12-16T11:46:17.000Z,"COVID-19:  Tujuh lagi kematian, 1,295 kes baharu - 
@DGHisham
 

https://bernama.com/bm/news.php?id=1912919#.X9nzSvw0hzQ.twitterâ€¦",,,1,5
Media Selangor,@Media_Selangor,2020-12-16T11:45:43.000Z,"#INFO #Covid19 | Ringkasan kes harian COVID-19 negeri Selangor, 16 Disember 2020

Pertambahan 481 kes baharu didaftarkan pada hari ini [476 tempatan, 1 Import B dan 4 luar negara]. 

Butiran kes baharu mengikut mukim dan daerah  adalah seperti berikut:...

#GrafikMediaSelangor",,,1,
TheMalaysianInsight,@msianinsight,2020-12-16T11:45:31.000Z,"https://themalaysianinsight.com/bahasa/s/290311
Ketua Pengarah Kesihatan Dr Noor Hisham Abdullah berkata 1,295 kes Covid-19 direkodkan sejak 24 jam lalu.Malaysia catat 1,295 kes baharu Covid-19  | The Malaysian Insight
Dr Noor Hisham berkata Selangor, Sabah dan Kuala Lumpur masih melaporkan kes tertinggi. 
themalaysianinsight.com",,,,2
"WHO Malaysia, Brunei Darussalam & Singapore",@WHOMalaysia,2020-12-16T11:44:53.000Z,"Check out this animation and see how
 Location
 Proximity
 Time 
can help you make safer choices when you're in an area of widespread #COVID19 transmission.

For more information, go to: http://bit.ly/35hGB6o

#StaySafe",ðŸ“ â±,,4,4
theSun,@theSundaily,2020-12-16T11:21:02.000Z,"EU members to start Covid-19 jabs â€˜the same dayâ€™EU members to start Covid-19 jabs â€˜the same dayâ€™
BRUSSELS: The EUâ€™s 27 member countries aim to start Covid-19 vaccinations on â€œthe same dayâ€ in a sign of unity, European Commission chief Ursula von d...
thesundaily.my",,,,2
BFM News,@NewsBFM,2020-12-16T11:20:43.000Z,"He adds, the tax relief of RM1,000 for vaccination including for Covid-19 also applied to taxpayers, their spouses and children.",,1,2,5
KK_10,@kk131066,2020-12-16T11:20:08.000Z,"If you want to go to Tokyo but bought a plane ticket to London (you liked the price), you'll arrive in London no matter what you say

Calling undemocratic system #democracy won't change anything

But it can turn you into #refugee

#TrumpMeltdown #Trump #COVID19 #Resistance #TruthGIF",,,4,7
BFM News,@NewsBFM,2020-12-16T11:20:00.000Z,"The Covid-19 treatment and vaccine costs for parents of taxpayers can be tax deducted under expenses for medical, special needs, and parental care. 

MOF Deputy Minister Mohd Abdullah says income tax relief for individuals could be claimed up to RM8,000.",,13,158,31
Jason Ng,@ByJasonNg,2020-12-16T11:19:59.000Z,"Kossan finally disclosed Covid-19 cases to the public thru Bursa filing, nearly a day after telling stock analysts first.",,1,3,4
Jabatan Penerangan WPKL,@JaPenWPKL,2020-12-16T11:18:31.000Z," Kampung Puah Lembah
 Kampung Sungai Merali

Fokus Penyampaian Maklumat :
 Kempen Putuskan Rantaian COVID-19
 Pelaksanaan Perintah Kawalan Pergerakan Bersyarat (PKPB)

#IOW
#KomunikasiKita
#JanganLekaDanAlpa
#KitaJagaKita
#KitaMestiMenang
#NormaBaharu
#COVID19",ðŸ”¶ ðŸ”¶ ðŸ“Œ ðŸ“Œ,1,2,3
KKMalaysia,@KKMPutrajaya,2020-12-16T11:16:48.000Z,"Statistik kes kematian mengikut negeri setakat 16 Disember 2020.

Statistik ini meliputi kesemua kes kematian COVID-19 di Malaysia termasuk kes kematian pertama dilaporkan pada 17 Mac 2020.

#kkm",,6,122,286
OneNews,@onenewsofficial,2020-12-16T11:06:12.000Z,"Pembelian Vaksin Covid-19 yang bermula tahun hadapan, satu keputusan terbaik daripada pihak yang mempunyai kepakaran dalam bidang tersebut. - Mufti Negeri Sembilan

https://fb.watch/2pETlYvaxZ/
#onenews #COVID19Vaccine #N9",,,,
The Vibes,@thevibesnews,2020-12-16T11:03:06.000Z,"Today's #Covid19 numbers:
- 1,229 new cases (1,227 local transmission and 2 imported cases)
- 1,309 recoveries
- 13,667 active cases
- 4 deaths (415 in total in Malaysia since the pandemic began)
- 115 patients in ICU including 65 who are intubated
#thevibes #FromEverySide",,,,1
Media Selangor,@Media_Selangor,2020-12-16T11:03:06.000Z,"Selangor Journal | Covid-19: Seven deaths, 1,295 new cases recorded today â€” Health DG https://selangorjournal.my/2020/12/covid-19-seven-deaths-1295-new-cases-recorded-today-health-dg/?utm_source=dlvr.it&utm_medium=twitterâ€¦",,,,
BERNAMA,@bernamadotcom,2020-12-16T11:02:48.000Z,"[Infografik] Situasi Terkini #COVID-19 (Setakat 16 Dis 2020)

[Infographics] #COVID-19 Latest Update (As at Dec 16, 2020)",,,6,6
Media Selangor,@Media_Selangor,2020-12-16T11:01:59.000Z,"1,295 kes baharu Covid-19 dicatatkan hari ini.
(16 Disember 2020)

Selangor(481) - hasil saringan bersasar pekerja asing, Sabah(268) dan KL(232)

- Kementerian Kesihatan Malaysia.
#GrafikMediaSelangor",,,,
rancaktv,@rancaktv,2020-12-16T11:00:25.000Z,"Berita Top 4 RancakTV bersama 
@sarayamia
 

- Teknologi & pekebun
- Darurat
- Usia 104 tahun pulih COVID-19
- Singapura buka pintu

#RancakTV #BeritaTop4",,,,
France in Malaysia,@FRinMalaysia,2020-12-16T10:41:35.000Z,"ActualitÃ©s Covid-19 - mercredi 16 dÃ©cembre 2020 :ActualitÃ©s Covid-19 - mercredi 16 dÃ©cembre 2020
Nouveaux cas :
my.ambafrance.org",,,,1
The Vibes,@thevibesnews,2020-12-16T10:41:02.000Z,"Over 16 mil child Covid-19 cases recorded in USOver 16 mil child Covid-19 cases recorded in US
Severe illness due to virus rare among children, more data needed on long-term effects
thevibes.com",,,,
Amin Iskandar,@aminiskandar,2020-12-16T10:40:25.000Z,"7 dilaporkan maut akibat Covid-19 https://malaysianow.com/berita/2020/12/16/1295-kes-baru-covid-19-481-di-selangor/â€¦ via 
@MNowNews7 dilaporkan maut akibat Covid-19
Sebanyak 1,295 kes baru, 1,052 pesakit pulih.
malaysianow.com",,,,
AKMAL ARIF,@akmalarif90,2020-12-16T10:39:23.000Z,"#COVID19 #Selangor #KitaJagaKita
 https://facebook.com/236299813121124/posts/3523302237754182/?sfnsn=moâ€¦",,,,
KKMalaysia,@KKMPutrajaya,2020-12-16T10:38:46.000Z,"KKM akan bekerjasama dengan 
@PDRMsia
 dalam siasatan laporan yang dibuat seorang doktor swasta yang mendakwa laporan pesakit #COVID19 yang  telah dipalsukan. KKM berterima kasih dengan doktor berkenaan yang membuat laporan polis. - 
@DGHisham",,5,129,428
AKMAL ARIF,@akmalarif90,2020-12-16T10:38:38.000Z,"#Covid19 #Selangor #KitaJagaKita
 https://facebook.com/236299813121124/posts/3523301267754279/?sfnsn=moâ€¦",,,,1
Wo Jiao Patrick,@WoJiaoPatrick89,2020-12-16T10:37:15.000Z,"We are already struggling worldwide due to #COVID19 - how many lost their job and lives. People are just being thankful for whatever job the get to survive. 

#Apple",ðŸ˜·,,,
KKMalaysia,@KKMPutrajaya,2020-12-16T10:26:28.000Z,"7 kes kematian dilaporkan termasuk 3 bukan warganegara.

Jumlah kematian COVID-19 kini; 429 (bersamaan 0.5% kadar kematian).

KKM mengucapkan takziah kepada ahli keluarga mereka.",,,175,265
BERNAMA Radio,@bernamaradio,2020-12-16T10:26:05.000Z,"#COVID19: Lapan kluster baharu dikenal pasti, satu kluster tamat - KP Kesihatan",,,1,3
Dalia Ridzuan,@Daliakudo,2020-12-16T10:25:50.000Z,"Baru perasan yang whatsapp story banyak. Maksudnya contact dh makin bertambah sepanjang musim covid19

Hmmm",,,,
Noor Hisham Abdullah,@DGHisham,2020-12-16T10:25:31.000Z,"Kenyataan Akhbar KPK 16 Disember 2020 â€“ Situasi Semasa Jangkitan Penyakit Coronavirus 2019 (COVID-19) di MalaysiaKenyataan Akhbar KPK 16 Disember 2020 â€“ Situasi Semasa Jangkitan Penyakit Coronavirus 2019 (COVID...
STATUS TERKINI KES DISAHKAN COVID-19 YANG TELAH PULIH Kementerian Kesihatan Malaysia (KKM) ingin memaklumkan bahawa pada hari ini bilangan kes sembuh COVID-19 adalah sebanyak 1,052 kes. Ini menjadiâ€¦
kpkesihatan.com",,2,26,99
SoyaCincau,@Soya_Cincau,2020-12-16T10:23:56.000Z,"Malaysia has recorded 1,295 new COVID-19 cases today bringing the total figure to 87,913. There are 7 new deaths and 8 new clusters identified today.COVID-19: Malaysia overtakes China with 87,913 total cases, 1,295 cases reported today
Malaysia has recorded 1,295 new COVID-19 cases today bringing the total figure to 87,913. There are 7 new deaths and 8 new clusters identified today.
soyacincau.com",,,4,9
TheMalaysianInsight,@msianinsight,2020-12-16T10:23:03.000Z,"JUST IN: Malaysia's #Covid_19 death toll is now at 429 with 7 new deaths.
* 1,052 discharged, total now is 72,733
* 1,295 new cases, total now is 87,913.
* 14,715 active cases
* 113 in ICU, 53 on ventilators",,1,4,3
OneNews,@onenewsofficial,2020-12-16T10:22:38.000Z,"Status COVID-19 16 Disember 2020

1,295 kes baharu, 7 kematian.

#onenews #COVID19KKMM and KKMalaysia",,,1,
BFM News,@NewsBFM,2020-12-16T10:22:16.000Z,"Covid-19 updates today:

- 1,295 new cases (10 imported)
- 14,751 active infections
- 1,052 new recoveries
- 7 deaths

Covid-19 total figures in Malaysia as of 16 December:

- 87,913 cases
- 72,733 recovered (82.7%)
- 429 deaths
- 113 in ICU, 53 requiring ventilatory support",,,11,8
Air Times News Network,@AirTimesNews,2020-12-16T10:14:29.000Z,"PRK Gerik dan Bugaya ditangguhkan atas faktor ancaman kesihatan awam, serta ketenteraman awam susulan pandemik COVID-19
@MuhyiddinYassin
 @jpmgov_
 @KKMPutrajaya
 @MKNRasmi
 @Sabah
 @Perak
#darurat #PRK #piilihanraya #agung #perdanamenteri #COVID19Agong isytihar darurat, PRK Gerik dan DUN Bugaya ditangguh
KUALA LUMPUR, 16 Dis â€“ Yang di-Pertuan Agong Al-Sultan Abdullah Riâ€™ayatuddin Al-Mustafa Billah Shah bersetuju untuk mengisytiharkan Proklamasi Darurat bagi Pilihan Raya Kecil (PRK) Geriâ€¦
airtimes.my",,,1,1
KKMalaysia,@KKMPutrajaya,2020-12-16T10:14:16.000Z,"Status Terkini #COVID19, 16 Dis 2020
Kes sembuh=1,052
Jumlah kes sembuh=72,733 kes
Kes baharu positif=1,295 kes (1,285 tempatan, 10 import)
Jumlah positif=87,913 kes
Kes kematian=7
Jumlah kes kematian=429 kes
Kes dirawat di ICU=113 kes
Bantuan Alat Pernafasan=53 kes",,31,1.3K,823
LENSA JENAYAH,@LensaJenayah,2020-12-16T10:13:08.000Z,"Modul rawatan dan pemulihan dalam komuniti i-Pulih disasar kepada 62,000 klien AADK - KP AADK

Jumlah keldai dadah dikesan berkurang namun penggunaan kurier untuk edar dadah meningkat sejak penularan COVID-19 - KP AADK",,,,
KKMalaysia,@KKMPutrajaya,2020-12-16T10:12:51.000Z,"Terkini.16 Dis. Kes baharu kekal 4 digit - 1,295 dan kes sembuh 1,052. 

Tertinggi masih di Selangor hasil saringan bersasar pekerja asing dgn 481, Sabah 268, KL 232, Johor 105. 
7 kematian baharu
8 kluster baharu
1 kluster tamat. 

#COVID19 
#KitaJagaKita",ðŸ”´ ðŸ”´ ðŸ”µ,17,1.2K,1.4K
